element_id,rating,name,text,word_count,sd,ave_sentiment
566,5,Joyce,"This service is for people who understand what's going on with their own bodies, because of numerous experiences. However, it is reassuring to have a doctor on call who will ask all the questions necessary to rule out something we have not considered. I appreciate this because I don't have to go to urgent care or sit in my doctor's office for long periods of time just to get a script I already know I need.",76,0.101932381134063,0.275792328765279
567,5,Richard,Positive experience and enjoyed talking to the doctor.This sure beats going to a clinic.I will use Plush Care again when needed.,23,0.334632883421021,0.405658028587315
568,5,Debra,I needed to get a prescription for an infection. They were prompt and efficient. I will use them again with no hesitation.,22,0.429915007056811,0.147375567191087
569,5,Mukadder,"Correct diagnosis, the disease is cured in a week with the prescribed treatment in my case.",16,,-0.225
570,5,Bobi,"Plushcare is a great company.  So smart... it is such a hassle with or without kids to drive to the doctor, check in and wait forever just to see the doctor for 2 minutes.  With Plushcare you are given the option to video chat or talk or the phone with the doctor.  It's nice that you can lie in your bed looking or feeling like s%*! until you get the doctor call from the time slot you selected. If a prescription is needed they can call it in and you can be on your way to picking it up via a drive through. I also love that if you need to follow up down the road there is a grace period where you won't be charged.   It's a smart and savvy company that everyone will be using in no time. The fee is minimal compared to going into a doctors office. Convenient and affordable. I believe your insurance company can be billed too. Just give it a try next time you are feeling I under the weather, you will be glad you did.",182,0.28379818085357,0.206299966757902
571,5,Scott,"I tell everyone at my site about how great PlushCare is!  They call on time,  no long waits and hassles like a walk in urgent care, about 10 minutes and done for non-serious issues!",34,0.187693434062999,0.0180363722787453
572,5,Jaime,I really like using Plushcare for easy things like renewal of my prescriptions. One less place I have to go and use gasoline for. The Dr. always has time to answer any of my questions. I'm so glad I found out about Plushcare online.,44,0.394578737756161,0.415140496092836
573,5,Beth,Poison ivy got intense. Glad not to have to go out and wait in a waiting room to see a doctor!,21,0.182054805450765,-0.371267812518167
574,5,Joseph,"On vacation, 2000 miles from home developed a urinary tract  infection.Was given a quick appointment, a compassionate, competent physiciana prescription and directions to a drug store to fill it in a town I didn't know.It all worked; saved the vacation.  Very thoughtful, thorough, and compassionate.",46,0.666304244768771,0.69716974742096
575,5,Veronica,I was in Maui on vacation   I had an allergic reaction to something n I was able to talk to a doctor within the hour and have the medication I needed before noon. Saved my vacation. THANK YOU!,38,0.412689119741455,0.466389393488555
576,3,Neal Frost,"Great for minor colds and infections. When attempting to get a prescription for a commonly used medication, I was told they could not help and appointment was cancelled.",28,0.264942105128512,-0.0167817860737216
577,5,Cheryl,The service is beyond comparison and the doctors are responsive to the patient's needs.  I have used Plushcare on more than one occasion and have no negative comments.  Keep up the good work.,33,0.142471377275592,0.282701819456198
578,5,Maria,The doctor whom I spoke with was excellent! She listened patiently to my symptoms and asked very good questions in regards to my past health history and current health issues. She offered some good advice and further encouraged me to follow up with my primary doctor and set up appointments for further testing .,53,0.0786704288421339,0.26529521576558
579,5,Kristin,"This was by far the easiest experience I've had with any healthcare provider. Once I realized it was all done online! Made the appointment. Called the customer service with a couple questions, who were very friendly, set up the account and it was done. The doc called me at the scheduled time and we went from there. So easy! I've already reccomened to a few people!",66,0.211448094623606,0.202834777603953
580,5,Nicole,Amazing service. Honestly a life a saver!,7,0.00298221281347037,0.35566213349662
581,5,Joan Stott,"I happened upon PlushCare, used it, and quickly became a fan. I was hesitant to give it a try at first because it sounded so easy and I wasn't sure it was legit.  I decided to go for it, and I am glad that I did. It is not always easy to see a doctor in person, especially on weekends. PlushCare has made it so easy. You set an appointment, the doctor calls you back, asks you a few questions, diagnoses the problem and writes a prescription.  It's as easy as that!  I have told others about this amazing practice and hope they will use it. I know that I'm going to continue using it.",115,0.221766320534807,0.151840025667577
582,5,Mayra,Very easy and prompt,4,,1.26
583,5,Kimberly,I love that you can schedule a telephone appointment and the Dr is very prompt calling back. He was pleasant and very easy to talk to. He asked me many questions to cover everything dealing with my issue. The Dr was kind and friendly.,44,0.657676707434644,0.496368855575376
584,5,Mary,I was so lucky to find PlushCare at a time when I was out of town and very ill. I did not know the area so was leery of a walk in clinic. Within an hour I was in the phone with a wonderful doctor who immediately sent my prescriptions to a local pharmacy which I picked up ten minutes later! Relief was at hand. I called back the next week at no charge to follow up and have my course of treatment extended. The level of care and concern was second to none and I have already begun to spread the word about your amazing service!,107,0.208129592068959,0.0506296466986681
